episode,goal_angle,cumulative_reward,success,episode_length,final_absolute_error,epsilon,mean_loss,optimization_steps,replay_buffer_size,elapsed_seconds
580,0.03189333,17.58174821,1,8,0.00164002,0.05489891,0.17547536,17100,17599,139.4458
581,-0.50336745,14.41558595,1,20,0.00548982,0.05462442,0.17043033,17120,17619,139.5939
582,-0.72607779,11.12531584,1,24,0.00809383,0.05435130,0.13870644,17144,17643,139.7410
583,-0.75078458,11.43999528,1,22,0.00803788,0.05407954,0.20121126,17166,17665,139.8939
584,-0.14067746,17.37027445,1,12,0.00115520,0.05380914,0.14159479,17178,17677,139.9662
585,-0.07063698,17.78070293,1,10,0.00018909,0.05354010,0.15459278,17188,17687,140.0715
586,-0.55508880,12.60224835,1,23,0.00638153,0.05327240,0.16983707,17211,17710,140.2262
587,0.76242814,10.99626170,1,23,0.00545106,0.05300603,0.16225033,17234,17733,140.3971
588,0.61271819,13.41318357,1,20,0.00931933,0.05274100,0.16827133,17254,17753,140.5373
589,0.10503220,17.47133487,1,11,0.02045987,0.05247730,0.19690722,17265,17764,140.6037
590,0.60640215,13.42244263,1,20,0.01285458,0.05221491,0.15814820,17285,17784,140.7458
591,-0.67175467,12.48806573,1,23,0.00515279,0.05195384,0.16318252,17308,17807,140.9395
592,-0.66635465,12.53273025,1,20,0.00310617,0.05169407,0.16640984,17328,17827,141.0740
593,0.68658925,12.28871884,1,22,0.00316287,0.05143560,0.15135409,17350,17849,141.2195
594,0.61667355,13.27295444,1,20,0.01498469,0.05117842,0.13731065,17370,17869,141.3510
595,-0.20227925,16.94154853,1,14,0.00885363,0.05092253,0.17101755,17384,17883,141.4550
596,-0.17643036,17.05276318,1,13,0.00160524,0.05066792,0.17383960,17397,17896,141.5403
597,-0.31107477,16.31943624,1,16,0.00534523,0.05041458,0.17861733,17413,17912,141.6429
598,0.65874600,12.74887278,1,21,0.02391151,0.05016250,0.16027939,17434,17933,141.7842
599,0.11829874,17.41508611,1,11,0.02375722,0.05000000,0.16174017,17445,17944,141.8551
600,-0.68716022,12.37923893,1,22,0.00970684,0.05000000,0.15164393,17467,17966,142.0510
601,0.08769605,17.35810174,1,11,0.00132280,0.05000000,0.15976532,17478,17977,142.1396
602,-0.76412307,11.44079269,1,23,0.00664794,0.05000000,0.14192073,17501,18000,142.4156
603,0.24324345,16.61982914,1,14,0.00798011,0.05000000,0.18465967,17515,18014,142.6044
604,0.18443501,17.06074391,1,13,0.00302077,0.05000000,0.18951119,17528,18027,142.7949
605,-0.11806500,17.43467044,1,11,0.00528523,0.05000000,0.17394354,17539,18038,142.9233
606,0.09144952,17.44468426,1,10,0.00627519,0.05000000,0.16732877,17549,18048,143.0156
607,0.26532317,16.63996862,1,14,0.01244109,0.05000000,0.18063307,17563,18062,143.1963
608,0.32019318,15.87069794,1,17,0.00051366,0.05000000,0.14487642,17580,18079,143.3581
609,-0.03185845,17.83756247,1,8,0.00438816,0.05000000,0.19790634,17588,18087,143.4315
610,-0.63487411,12.84594509,1,21,0.00220553,0.05000000,0.16907567,17609,18108,143.6354
611,0.29710493,18.96606953,1,20,0.00367455,0.05000000,0.16808514,17629,18128,143.7640
612,-0.18343107,16.89232136,1,14,0.00337182,0.05000000,0.21468096,17643,18142,143.8513
613,-0.28259679,16.43620092,1,15,0.00844105,0.05000000,0.13038383,17658,18157,143.9537
614,-0.08103517,17.58688828,1,10,0.00092234,0.05000000,0.18476922,17668,18167,144.0229
615,-0.58140107,13.64693915,1,19,0.00830833,0.05000000,0.17793645,17687,18186,144.1495
616,0.55701758,14.11406021,1,19,0.00335639,0.05000000,0.20308358,17706,18205,144.3023
617,-0.58094165,13.60676859,1,20,0.01260951,0.05000000,0.13423653,17726,18225,144.4452
618,-0.78190053,10.20848733,1,24,0.01083702,0.05000000,0.17772026,17750,18249,144.6305
619,-0.13876526,17.28907831,1,12,0.00557475,0.05000000,0.14937253,17762,18261,144.7077
620,-0.45312524,15.00674176,1,19,0.01094430,0.05000000,0.17983487,17781,18280,144.8195
621,-0.72491663,11.56977666,1,23,0.02704865,0.05000000,0.18888319,17804,18303,144.9679
622,-0.77886163,11.33232828,1,22,0.00863780,0.05000000,0.16518032,17826,18325,145.1040
623,0.40928880,15.30653675,1,17,0.00587248,0.05000000,0.16499609,17843,18342,145.2209
624,-0.35326227,15.74436705,1,17,0.00019475,0.05000000,0.20782254,17860,18359,145.3355
625,0.42265944,15.13912881,1,17,0.00522069,0.05000000,0.19276091,17877,18376,145.4566
626,-0.77890607,11.32022756,1,23,0.00815668,0.05000000,0.19052747,17900,18399,145.6199
627,-0.06505581,17.65796360,1,11,0.00693252,0.05000000,0.21731137,17911,18410,145.7007
628,-0.69012183,12.53911430,1,21,0.01418037,0.05000000,0.20249223,17932,18431,145.8507
629,-0.45730401,15.11499861,1,18,0.00376626,0.05000000,0.17110906,17950,18449,145.9692
630,-0.09939212,17.33927424,1,11,0.00674656,0.05000000,0.11843507,17961,18460,146.0396
631,0.17576745,17.05355598,1,13,0.00067602,0.05000000,0.22916951,17974,18473,146.1302
632,0.79288255,11.02582121,1,23,0.00886715,0.05000000,0.18103258,17997,18496,146.2784
633,-0.24701832,16.17075311,1,17,0.00464940,0.05000000,0.19275043,18014,18513,146.4074
634,-0.50467382,14.43283793,1,19,0.00735371,0.05000000,0.17554359,18033,18532,146.5267
635,-0.36943292,15.54198041,1,17,0.01396302,0.05000000,0.17652690,18050,18549,146.6312
636,-0.75436096,11.04921910,1,23,0.00153277,0.05000000,0.14636240,18073,18572,146.7960
637,-0.01038760,17.65357564,1,8,0.01241529,0.05000000,0.18375644,18081,18580,146.8600
638,-0.23587368,16.75677502,1,15,0.00871340,0.05000000,0.16543449,18096,18595,146.9640
639,-0.74939278,9.70882815,1,25,0.01557533,0.05000000,0.18923029,18121,18620,147.1454
640,-0.02368209,17.74048654,1,8,0.01419258,0.05000000,0.15261054,18129,18628,147.2050
641,-0.12311783,17.27651487,1,12,0.00801231,0.05000000,0.17024911,18141,18640,147.2856
642,0.57149977,13.54721775,1,20,0.01496003,0.05000000,0.18646167,18161,18660,147.4165
643,0.19427664,17.02481325,1,13,0.00682086,0.05000000,0.24697750,18174,18673,147.5146
644,0.13593360,17.40490725,1,12,0.00450331,0.05000000,0.14888588,18186,18685,147.6144
645,0.00151731,17.71618072,1,8,0.00604274,0.05000000,0.19878304,18194,18693,147.6620
646,-0.59823526,13.44527045,1,20,0.01172695,0.05000000,0.18971297,18214,18713,147.7976
647,-0.79809028,11.08496904,1,23,0.00178293,0.05000000,0.21422008,18237,18736,147.9695
648,-0.54663372,14.20492167,1,19,0.00198138,0.05000000,0.17939631,18256,18755,148.0977
649,0.70222285,11.35374271,1,24,0.01105468,0.05000000,0.20815003,18280,18779,148.2545
650,0.50736872,14.45985764,1,19,0.01323742,0.05000000,0.20020634,18299,18798,148.3889
651,-0.74948961,11.70346628,1,22,0.01257554,0.05000000,0.22713008,18321,18820,148.5249
652,0.66536916,12.49862958,1,22,0.00218195,0.05000000,0.16418460,18343,18842,148.6919
653,0.05374945,17.54170558,1,11,0.00243320,0.05000000,0.23521198,18354,18853,148.7800
654,-0.68444541,12.41227471,1,21,0.01218046,0.05000000,0.21289799,18375,18874,148.9121
655,0.07820408,17.55938545,1,10,0.01385699,0.05000000,0.14445273,18385,18884,148.9794
656,-0.66752672,12.12225461,1,22,0.00744544,0.05000000,0.17740045,18407,18906,149.1229
657,0.25010462,16.63062586,1,14,0.00623078,0.05000000,0.21662647,18421,18920,149.2157
658,0.35537351,15.72319810,1,17,0.00065218,0.05000000,0.17031466,18438,18937,149.3225
659,-0.38932993,15.65966167,1,17,0.02148172,0.05000000,0.16506976,18455,18954,149.4671
660,0.67650183,12.46817862,1,22,0.00784486,0.05000000,0.20371419,18477,18976,149.6378
661,-0.60525511,13.41280436,1,20,0.00334274,0.05000000,0.21476373,18497,18996,149.7952
662,-0.06264357,17.75611598,1,9,0.00753375,0.05000000,0.22168328,18506,19005,149.8691
663,-0.18906065,16.94327454,1,13,0.01285296,0.05000000,0.22019951,18519,19018,149.9715
664,-0.05176522,17.62775635,1,9,0.00677002,0.05000000,0.16019316,18528,19027,150.0589
665,-0.76896162,11.44405935,1,23,0.00384863,0.05000000,0.15441033,18551,19050,150.2238
666,0.21286200,16.94342149,1,13,0.00495850,0.05000000,0.16946976,18564,19063,150.3279
667,-0.07371809,17.77229771,1,10,0.00437520,0.05000000,0.16107059,18574,19073,150.4097
668,0.27398640,16.53396305,1,15,0.00590714,0.05000000,0.16462348,18589,19088,150.5200
669,-0.43131357,15.24769081,1,17,0.00736773,0.05000000,0.15046400,18606,19105,150.6837
670,0.03039841,17.67229075,1,8,0.00904169,0.05000000,0.16530450,18614,19113,150.7806
671,-0.20606208,16.96288083,1,14,0.00964504,0.05000000,0.17994917,18628,19127,150.8999
672,-0.22056830,16.75495496,1,14,0.01766599,0.05000000,0.21316747,18642,19141,151.1144
673,0.09053126,17.39077464,1,12,0.00330703,0.05000000,0.22476915,18654,19153,151.2703
674,-0.37600181,15.77370644,1,17,0.00958675,0.05000000,0.17148029,18671,19170,151.6433
675,0.54847450,14.02258739,1,20,0.00014725,0.05000000,0.18142630,18691,19190,151.9171
676,0.09228605,17.59069040,1,12,0.00393035,0.05000000,0.15529883,18703,19202,152.2588
677,0.52908458,14.28876312,1,20,0.01671481,0.05000000,0.18023008,18723,19222,152.7120
678,0.39626075,15.59252126,1,17,0.01130215,0.05000000,0.13707462,18740,19239,152.9589
679,-0.45009365,15.18053852,1,18,0.01097662,0.05000000,0.14701850,18758,19257,153.2679
680,-0.20202688,16.96029006,1,13,0.00765536,0.05000000,0.19653894,18771,19270,153.4222
681,-0.04690195,17.73369807,1,9,0.00361150,0.05000000,0.13987664,18780,19279,153.5141
682,-0.37977300,15.75747625,1,17,0.01877950,0.05000000,0.20789018,18797,19296,153.7895
683,-0.65269893,12.78046707,1,20,0.00242438,0.05000000,0.22980158,18817,19316,153.9265
684,0.11226802,17.46231123,1,11,0.01322406,0.05000000,0.16618656,18828,19327,154.0001
685,-0.26635610,16.03244537,1,16,0.01012388,0.05000000,0.18942110,18844,19343,154.1136
686,-0.20356910,16.95850083,1,13,0.00611314,0.05000000,0.17425804,18857,19356,154.2361
687,0.64694018,12.75731715,1,22,0.00030285,0.05000000,0.19320373,18879,19378,154.4020
688,0.25313564,16.56372738,1,14,0.00191209,0.05000000,0.15870819,18893,19392,154.4923
689,-0.42460523,15.26486708,1,17,0.00727491,0.05000000,0.18873635,18910,19409,154.5985
690,-0.19365165,17.05822791,1,13,0.01563429,0.05000000,0.21347230,18923,19422,154.6796
691,0.25798618,16.56314142,1,15,0.00793733,0.05000000,0.20832237,18938,19437,154.7727
692,-0.71891997,11.93580420,1,22,0.00106695,0.05000000,0.17235961,18960,19459,154.9294
693,0.34615082,15.77333215,1,17,0.00726612,0.05000000,0.20643744,18977,19476,155.0706
694,-0.20422381,17.02096397,1,13,0.01267451,0.05000000,0.16813029,18990,19489,155.1749
695,0.28416777,16.44038842,1,15,0.01342926,0.05000000,0.23793314,19005,19504,155.3033
696,-0.21281097,16.95209239,1,13,0.01040682,0.05000000,0.20176325,19018,19517,155.4130
697,0.25464347,16.53347398,1,14,0.01625816,0.05000000,0.16013059,19032,19531,155.5280
698,0.40278553,15.41755285,1,17,0.00514606,0.05000000,0.14835006,19049,19548,155.6500
699,-0.36060620,15.84878158,1,16,0.01452881,0.05000000,0.22577056,19065,19564,155.7663
700,-0.46745830,14.09577969,1,20,0.01858882,0.05000000,0.18315176,19085,19584,155.9041
701,0.36717043,15.88748344,1,17,0.00547370,0.05000000,0.15066551,19102,19601,156.0334
702,-0.55273859,13.94635215,1,19,0.01715236,0.05000000,0.20233527,19121,19620,156.1598
703,0.08924284,17.71645185,1,11,0.00088713,0.05000000,0.20385669,19132,19631,156.2337
704,-0.20447873,16.98707387,1,13,0.01873906,0.05000000,0.24186214,19145,19644,156.3167
705,0.04473669,17.79211173,1,8,0.00185630,0.05000000,0.23340924,19153,19652,156.3733
706,0.22951649,16.80046944,1,14,0.00630375,0.05000000,0.12627771,19167,19666,156.4803
707,0.68368461,12.39558071,1,21,0.00748649,0.05000000,0.21651833,19188,19687,156.6294
708,0.73296231,11.67036021,1,23,0.02387814,0.05000000,0.18784111,19211,19710,156.7822
709,0.32988604,16.03277885,1,16,0.00272310,0.05000000,0.18489450,19227,19726,156.8918
710,-0.58203718,13.49951126,1,19,0.01798713,0.05000000,0.18232306,19246,19745,157.0850
711,0.43959860,14.91427153,1,19,0.00294355,0.05000000,0.20135688,19265,19764,157.2689
712,-0.53387311,12.73320981,1,22,0.01798595,0.05000000,0.16379566,19287,19786,157.5372
713,0.27206822,16.15300084,1,16,0.00581962,0.05000000,0.14919442,19303,19802,157.6940
714,0.39646342,15.58988659,1,17,0.01109948,0.05000000,0.15311461,19320,19819,157.8706
715,-0.37234498,15.67776611,1,17,0.01661056,0.05000000,0.19252046,19337,19836,158.0583
716,0.31482252,16.30940768,1,15,0.00331342,0.05000000,0.19227003,19352,19851,158.2629
717,0.65172397,12.80830578,1,21,0.00708410,0.05000000,0.20200071,19373,19872,158.5053
718,-0.57491793,13.71155184,1,19,0.01479146,0.05000000,0.20980932,19392,19891,158.7290
719,0.71386574,11.87326873,1,22,0.00445831,0.05000000,0.19114452,19414,19913,158.9221
720,0.17023214,17.32438279,1,13,0.00110461,0.05000000,0.17525653,19427,19926,159.0547
721,-0.45152874,14.73003088,1,18,0.01634854,0.05000000,0.22439815,19445,19944,159.1779
722,0.72612786,11.89330136,1,22,0.00306483,0.05000000,0.18657749,19467,19966,159.3243
723,0.77094096,11.29858825,1,23,0.02096384,0.05000000,0.21404657,19490,19989,159.4746
724,0.18179921,17.02707151,1,13,0.00295848,0.05000000,0.22062173,19503,20002,159.5541
725,-0.39003098,15.58196613,1,17,0.02001587,0.05000000,0.19897534,19520,20019,159.6665
726,0.36276057,15.85106617,1,17,0.00117179,0.05000000,0.21273278,19537,20036,159.7753
727,0.69861359,12.31701321,1,22,0.00714553,0.05000000,0.17592193,19559,20058,159.9506
728,0.71415075,11.32017603,1,24,0.00846320,0.05000000,0.18080458,19583,20082,160.1044
729,0.76088298,11.01198136,1,23,0.00513898,0.05000000,0.16796803,19606,20105,160.2484
730,-0.04138408,17.67883360,1,8,0.01562393,0.05000000,0.15357039,19614,20113,160.2959
731,-0.53342652,13.96628130,1,19,0.00514594,0.05000000,0.21480552,19633,20132,160.4278
732,-0.70402848,12.03461868,1,21,0.03342431,0.05000000,0.19656409,19654,20153,160.5605
733,-0.41055297,15.34067181,1,17,0.02132717,0.05000000,0.18332871,19671,20170,160.6658
734,-0.38246854,15.65325610,1,17,0.00474321,0.05000000,0.21105998,19688,20187,160.7679
735,-0.66419447,12.73871560,1,20,0.02532960,0.05000000,0.20587937,19708,20207,160.9371
736,0.17775029,16.86322925,1,14,0.00265886,0.05000000,0.19383185,19722,20221,161.0513
737,-0.37862659,15.63828692,1,16,0.02123163,0.05000000,0.15450922,19738,20237,161.1543
738,-0.16813739,17.14039653,1,13,0.01827094,0.05000000,0.20259805,19751,20250,161.2380
739,-0.22381643,16.88151199,1,14,0.01433412,0.05000000,0.22307158,19765,20264,161.3417
740,-0.07294465,17.60338803,1,10,0.00075551,0.05000000,0.27987594,19775,20274,161.4046
741,-0.72256806,11.86616130,1,22,0.00125872,0.05000000,0.18556960,19797,20296,161.5437
742,-0.41634788,15.30465765,1,17,0.00213738,0.05000000,0.18704901,19814,20313,161.6530
743,-0.20704743,16.97936780,1,13,0.01617036,0.05000000,0.22436872,19827,20326,161.7353
744,-0.08816574,17.60114454,1,10,0.00872555,0.05000000,0.14098988,19837,20336,161.8028
745,0.79524666,10.85773239,1,23,0.02229405,0.05000000,0.16782908,19860,20359,161.9817
746,-0.65446247,12.75228813,1,21,0.01581626,0.05000000,0.17938941,19881,20380,162.1092
747,-0.44009629,15.13720626,1,17,0.01368362,0.05000000,0.18175586,19898,20397,162.2207
748,-0.65344522,12.77606262,1,21,0.01300876,0.05000000,0.22966692,19919,20418,162.3760
749,0.32532032,16.05762493,1,16,0.02176696,0.05000000,0.20603536,19935,20434,162.4817
750,0.65670356,11.81051392,1,23,0.00593329,0.05000000,0.18263683,19958,20457,162.6401
751,0.13618939,17.45035284,1,12,0.00015488,0.05000000,0.18814631,19970,20469,162.7135
752,0.23234222,16.58517446,1,14,0.00180162,0.05000000,0.17044570,19984,20483,162.8069
753,-0.10145599,17.40188709,1,11,0.00309002,0.05000000,0.25047453,19995,20494,162.8765
754,0.21500150,16.98821278,1,14,0.00088433,0.05000000,0.14974548,20009,20508,162.9648
755,-0.06384602,17.68021915,1,10,0.01774845,0.05000000,0.18211379,20019,20518,163.0325
756,-0.26063356,16.52184753,1,15,0.01258534,0.05000000,0.16318716,20034,20533,163.1270
757,-0.29788744,16.49936774,1,16,0.00842355,0.05000000,0.17341174,20050,20549,163.2469
758,-0.08230578,17.55146632,1,10,0.01003140,0.05000000,0.21960887,20060,20559,163.3174
759,-0.25517508,16.44108156,1,14,0.00529902,0.05000000,0.26669092,20074,20573,163.4305
760,-0.66937870,12.68075430,1,22,0.00154108,0.05000000,0.20416678,20096,20595,163.5867
761,0.79597664,10.27635381,1,23,0.00712506,0.05000000,0.20773757,20119,20618,163.7454
762,0.07232951,17.52878364,1,10,0.01375291,0.05000000,0.18149199,20129,20628,163.8098
763,0.55052200,13.96500666,1,19,0.01524448,0.05000000,0.19141546,20148,20647,163.9420
764,-0.77661565,11.27153464,1,23,0.01216900,0.05000000,0.23729217,20171,20670,164.1050
765,-0.06837835,17.62068640,1,10,0.00203337,0.05000000,0.15754643,20181,20680,164.1962
766,0.31946229,16.14347681,1,16,0.00128941,0.05000000,0.20958470,20197,20696,164.3036
767,-0.11355460,17.38786062,1,11,0.01047712,0.05000000,0.13838913,20208,20707,164.3897
768,0.32348587,16.07919674,1,16,0.00492321,0.05000000,0.23218396,20224,20723,164.4913
769,-0.15743458,17.19998159,1,12,0.00131465,0.05000000,0.25271256,20236,20735,164.5822
770,0.46040215,15.01369854,1,18,0.00665741,0.05000000,0.14787382,20254,20753,164.6963
771,0.12979993,17.24998689,1,12,0.01461183,0.05000000,0.22093369,20266,20765,164.7793
772,-0.35941946,15.93300382,1,17,0.00932580,0.05000000,0.20582922,20283,20782,164.8959
773,0.02283468,17.69014951,1,8,0.00147796,0.05000000,0.18597937,20291,20790,164.9697
774,0.22363626,16.89809250,1,14,0.01847289,0.05000000,0.19602098,20305,20804,165.0567
775,0.33736061,16.05529569,1,16,0.02471711,0.05000000,0.20233546,20321,20820,165.1556
776,-0.71535595,11.24125393,1,23,0.00797119,0.05000000,0.18038378,20344,20843,165.3034
777,-0.75276941,11.36093005,1,23,0.00472022,0.05000000,0.17138175,20367,20866,165.4635
778,-0.36097735,15.95360351,1,17,0.02120594,0.05000000,0.17580871,20384,20883,165.5798
779,0.49365927,14.48911714,1,18,0.00094817,0.05000000,0.22207222,20402,20901,165.7077
780,0.64231039,14.64469322,1,24,0.00729448,0.05000000,0.16432864,20426,20925,165.8560
781,-0.01064160,17.69396602,1,8,0.00004063,0.05000000,0.20860387,20434,20933,165.9058
782,0.04660125,17.73143928,1,9,0.00598467,0.05000000,0.23206473,20443,20942,165.9674
783,0.31765156,16.12772945,1,15,0.01460951,0.05000000,0.17572173,20458,20957,166.0654
784,-0.48986878,14.60424748,1,19,0.00900237,0.05000000,0.15799125,20477,20976,166.2211
785,-0.16218866,17.10783113,1,13,0.00488448,0.05000000,0.17729410,20490,20989,166.3694
786,0.50671507,14.52043097,1,18,0.01141856,0.05000000,0.18210614,20508,21007,166.5091
787,-0.72483835,10.19349460,1,25,0.00888259,0.05000000,0.18270604,20533,21032,166.6679
788,0.03910350,17.78765303,1,8,0.01225695,0.05000000,0.21700608,20541,21040,166.7279
789,-0.26110941,16.33592631,1,16,0.00817383,0.05000000,0.21353444,20557,21056,166.8415
790,0.19677134,16.84099629,1,13,0.01204752,0.05000000,0.21162727,20570,21069,166.9246
791,0.78766080,11.23498419,1,23,0.00854729,0.05000000,0.17448848,20593,21092,167.1043
792,0.06973818,17.76667513,1,10,0.00805153,0.05000000,0.22586722,20603,21102,167.1675
793,-0.15648367,17.23281784,1,12,0.01916419,0.05000000,0.19820873,20615,21114,167.2427
794,0.56880798,13.79428186,1,20,0.01235970,0.05000000,0.18105040,20635,21134,167.3996
795,-0.65971523,12.71815635,1,20,0.00937455,0.05000000,0.17242090,20655,21154,167.5730
796,0.25149355,16.52609183,1,14,0.02705176,0.05000000,0.16396906,20669,21168,167.7029
797,0.74582410,11.49854518,1,22,0.02188819,0.05000000,0.14242218,20691,21190,167.8401
798,-0.04726114,17.73405726,1,9,0.00325231,0.05000000,0.26349837,20700,21199,167.9151
799,0.74295799,9.99093525,1,24,0.02167209,0.05000000,0.16436937,20724,21223,168.0608
800,-0.06273454,17.71252845,1,9,0.00639495,0.05000000,0.16213595,20733,21232,168.1348
801,0.08399253,17.72654172,1,10,0.00447054,0.05000000,0.12393230,20743,21242,168.2042
802,0.74989436,11.52929470,1,23,0.03066304,0.05000000,0.22344390,20766,21265,168.3649
803,0.26182241,19.15837969,1,21,0.01194659,0.05000000,0.18008605,20787,21286,168.4952
804,0.03713661,17.78765303,1,8,0.01422383,0.05000000,0.19093747,20795,21294,168.5436
805,0.50029300,14.23744392,1,19,0.01813412,0.05000000,0.21668563,20814,21313,168.6839
806,-0.24687254,16.66198572,1,14,0.00313681,0.05000000,0.19812492,20828,21327,168.7794
807,0.07930147,17.62958477,1,10,0.01134153,0.05000000,0.15231517,20838,21337,168.8629
808,0.19194780,16.91322315,1,13,0.01562719,0.05000000,0.16488078,20851,21350,168.9490
809,-0.61876776,13.39356835,1,20,0.00928897,0.05000000,0.17194934,20871,21370,169.0702
810,0.50888647,14.46222893,1,19,0.00590669,0.05000000,0.15790866,20890,21389,169.1884
811,0.22681498,16.86073587,1,14,0.01285785,0.05000000,0.22506020,20904,21403,169.2725
812,0.13244651,17.38483979,1,12,0.00272261,0.05000000,0.17285350,20916,21415,169.3536
813,0.53199639,14.33878639,1,19,0.02301058,0.05000000,0.19434392,20935,21434,169.5108
814,0.78028804,11.25186634,1,23,0.01712917,0.05000000,0.15095631,20958,21457,169.6918
815,-0.40814570,15.37390048,1,17,0.00791156,0.05000000,0.17278009,20975,21474,169.8187
816,-0.35119618,15.92193338,1,16,0.01051770,0.05000000,0.23417300,20991,21490,169.9298
817,0.68577236,12.12867690,1,22,0.00852414,0.05000000,0.19240851,21013,21512,170.0986
818,-0.67572223,12.46389439,1,21,0.01601954,0.05000000,0.17427447,21034,21533,170.2575
819,0.55107728,13.92054467,1,20,0.01404596,0.05000000,0.19047748,21054,21553,170.4320
820,0.59650982,13.46643026,1,20,0.02746138,0.05000000,0.23351005,21074,21573,170.6283
821,0.35723171,15.85610098,1,16,0.01898694,0.05000000,0.20434318,21090,21589,170.7812
822,0.42437279,15.30333293,1,17,0.01107223,0.05000000,0.20479313,21107,21606,170.9481
823,-0.36288532,15.84736574,1,16,0.01062104,0.05000000,0.17083659,21123,21622,171.0601
824,0.57197280,13.69378318,1,20,0.00896677,0.05000000,0.22180452,21143,21642,171.2111
825,-0.30285604,16.50679141,1,16,0.00557411,0.05000000,0.18359632,21159,21658,171.3323
826,-0.00709794,17.62352399,1,8,0.01674794,0.05000000,0.19037224,21167,21666,171.3912
827,-0.10410727,17.46888638,1,11,0.01746037,0.05000000,0.21249995,21178,21677,171.4707
828,0.08281687,17.55015987,1,10,0.00924420,0.05000000,0.20298797,21188,21687,171.5465
829,-0.67776375,12.08330145,1,22,0.02073916,0.05000000,0.23604482,21210,21709,171.7071
830,-0.76980597,10.44830198,1,24,0.02225622,0.05000000,0.24377999,21234,21733,171.8629
831,0.78850061,10.43311251,1,24,0.00892185,0.05000000,0.23809378,21258,21757,172.1563
832,0.68241456,11.03679206,1,25,0.00834905,0.05000000,0.23811160,21283,21782,172.4975
833,0.13404411,17.48474065,1,12,0.01151493,0.05000000,0.14536639,21295,21794,172.6445
834,-0.21619985,16.23196645,1,16,0.01252129,0.05000000,0.19166401,21311,21810,172.8065
835,-0.08433220,20.14273909,1,16,0.01398166,0.05000000,0.16992734,21327,21826,172.9775
836,-0.35553173,15.80871899,1,16,0.03606410,0.05000000,0.23768423,21343,21842,173.1853
837,-0.02588712,17.72042022,1,8,0.00280843,0.05000000,0.24490911,21351,21850,173.2851
838,0.01010582,17.69400422,1,8,0.00047302,0.05000000,0.22704280,21359,21858,173.3793
839,-0.52309169,14.23992711,1,19,0.02225540,0.05000000,0.17062360,21378,21877,173.5773
840,-0.36940946,13.74269170,1,22,0.01313400,0.05000000,0.18201480,21400,21899,173.7911
841,0.22197713,16.80037890,1,14,0.00634813,0.05000000,0.18641726,21414,21913,173.9247
842,0.16353539,16.67210400,1,15,0.01190357,0.05000000,0.21178959,21429,21928,174.0719
843,0.02919330,17.72070319,1,8,0.00626722,0.05000000,0.16518525,21437,21936,174.1311
844,0.69049279,12.33121753,1,22,0.01258754,0.05000000,0.15689803,21459,21958,174.3049
845,-0.01528130,17.69956274,1,8,0.00922505,0.05000000,0.19082772,21467,21966,174.3724
846,0.48095302,14.85581342,1,19,0.00134745,0.05000000,0.18801212,21486,21985,174.5276
847,-0.17379099,17.01243902,1,13,0.00445325,0.05000000,0.18122964,21499,21998,174.6187
848,-0.64333549,12.03431939,1,22,0.00811322,0.05000000,0.16233671,21521,22020,174.7693
849,-0.16375393,17.05068259,1,13,0.00010394,0.05000000,0.19579651,21534,22033,174.8636
850,0.56478369,13.39648617,1,21,0.00188753,0.05000000,0.19274258,21555,22054,175.0232
851,-0.51591367,14.28556637,1,19,0.02310488,0.05000000,0.19230314,21574,22073,175.1463
852,0.14636936,17.37708674,1,12,0.00666942,0.05000000,0.18531554,21586,22085,175.2266
853,-0.67087957,12.56460303,1,21,0.00138538,0.05000000,0.20431560,21607,22106,175.3804
854,0.19736040,16.89418989,1,13,0.00718618,0.05000000,0.19169678,21620,22119,175.4672
855,0.60353042,12.22116578,1,23,0.00648523,0.05000000,0.15724420,21643,22142,175.6319
856,0.24640536,16.28592783,1,16,0.01099453,0.05000000,0.14119390,21659,22158,175.7491
857,0.77016028,11.32873182,1,22,0.00797919,0.05000000,0.18706922,21681,22180,175.9016
858,0.50241081,14.32285083,1,19,0.00108392,0.05000000,0.22345220,21700,22199,176.0512
859,-0.79144978,10.20023116,1,24,0.00228897,0.05000000,0.17617226,21724,22223,176.2176
860,0.35728898,15.80554020,1,17,0.00687974,0.05000000,0.18864065,21741,22240,176.3513
861,-0.47758683,14.59846654,1,19,0.01363161,0.05000000,0.16783726,21760,22259,176.5540
862,-0.59588994,13.56876147,1,20,0.02450661,0.05000000,0.20563213,21780,22279,176.7063
863,-0.33712275,15.93743281,1,16,0.02460657,0.05000000,0.22530705,21796,22295,176.8269
864,0.73573298,11.74608744,1,22,0.01239857,0.05000000,0.18712590,21818,22317,177.0019
865,0.70642858,12.21736184,1,21,0.00031637,0.05000000,0.19018685,21839,22338,177.1553
866,0.26980716,16.40081492,1,15,0.02732382,0.05000000,0.26850431,21854,22353,177.2620
867,0.10521147,17.35548739,1,11,0.00189400,0.05000000,0.20415883,21865,22364,177.3500
868,0.27352540,16.40612017,1,15,0.01443552,0.05000000,0.17318075,21880,22379,177.4499
869,-0.36228216,15.35698527,1,18,0.01905290,0.05000000,0.20427651,21898,22397,177.5908
870,-0.09259381,17.48529748,1,11,0.00401516,0.05000000,0.23423681,21909,22408,177.6848
871,0.78627712,11.14388254,1,23,0.01123255,0.05000000,0.24792252,21932,22431,177.8260
872,-0.41134411,15.35223759,1,17,0.02104721,0.05000000,0.18826682,21949,22448,177.9447
