episode,goal_angle,cumulative_reward,success,episode_length,final_absolute_error,epsilon,mean_loss,optimization_steps,replay_buffer_size,elapsed_seconds
583,-0.75078458,11.47643265,1,22,0.00479154,0.05000000,0.15014948,13415,13914,96.0967
584,-0.14067746,17.34337337,1,12,0.01159711,0.05000000,0.19896442,13427,13926,96.1658
585,-0.07063698,17.72229526,1,10,0.00151733,0.05000000,0.14369764,13437,13936,96.2270
586,-0.55508880,13.88213305,1,19,0.00647638,0.05000000,0.15982130,13456,13955,96.3782
587,0.76242814,11.31661847,1,23,0.00355298,0.05000000,0.13378120,13479,13978,96.5384
588,0.61271819,13.28077769,1,20,0.00715795,0.05000000,0.15420255,13499,13998,96.6677
589,0.10503220,17.62666530,1,11,0.00357477,0.05000000,0.17133756,13510,14009,96.7451
590,0.60640215,13.46309040,1,20,0.01117191,0.05000000,0.16161985,13530,14029,96.8870
591,-0.67175467,12.60115290,1,21,0.00608446,0.05000000,0.14536807,13551,14050,97.0093
592,-0.66635465,12.68893287,1,21,0.02344030,0.05000000,0.17049362,13572,14071,97.1348
593,0.68658925,12.20526460,1,22,0.00953014,0.05000000,0.17542435,13594,14093,97.2545
594,0.61667355,13.22710528,1,20,0.00137101,0.05000000,0.13893696,13614,14113,97.3756
595,-0.20227925,16.93979012,1,13,0.00668006,0.05000000,0.13258151,13627,14126,97.4501
596,-0.17643036,16.93682686,1,14,0.00506756,0.05000000,0.16846718,13641,14140,97.5390
597,-0.31107477,16.15179902,1,16,0.01098800,0.05000000,0.19383163,13657,14156,97.6347
598,0.65874600,12.71355761,1,21,0.00039025,0.05000000,0.15622693,13678,14177,97.7575
599,0.11829874,17.29188603,1,11,0.00370966,0.05000000,0.21402879,13689,14188,97.8295
600,-0.68716022,12.14136353,1,22,0.01730994,0.05000000,0.16424586,13711,14210,97.9748
601,0.08769605,17.56485925,1,11,0.01140653,0.05000000,0.15978651,13722,14221,98.0546
602,-0.76412307,10.58852641,1,23,0.01694778,0.05000000,0.17259621,13745,14244,98.2055
603,0.24324345,16.68479605,1,14,0.00353595,0.05000000,0.19095091,13759,14258,98.2894
604,0.18443501,17.10024386,1,13,0.00182344,0.05000000,0.12925607,13772,14271,98.3616
605,-0.11806500,17.46213174,1,11,0.00424986,0.05000000,0.14904531,13783,14282,98.4343
606,0.09144952,17.44468426,1,10,0.00627519,0.05000000,0.22094777,13793,14292,98.4909
607,0.26532317,16.56748197,1,15,0.01452839,0.05000000,0.17198830,13808,14307,98.5772
608,0.32019318,16.14870643,1,17,0.01279698,0.05000000,0.16744368,13825,14324,98.6820
609,-0.03185845,17.59042070,1,8,0.00040648,0.05000000,0.15063338,13833,14332,98.7409
610,-0.63487411,12.91476125,1,20,0.01806538,0.05000000,0.16639562,13853,14352,98.8663
611,0.29710493,16.49447600,1,15,0.01163652,0.05000000,0.14156949,13868,14367,98.9739
612,-0.18343107,16.87703219,1,13,0.00435281,0.05000000,0.18418644,13881,14380,99.0877
613,-0.28259679,16.20161070,1,15,0.00235905,0.05000000,0.16476119,13896,14395,99.2247
614,-0.08103517,17.44728821,1,10,0.01703522,0.05000000,0.15406090,13906,14405,99.3051
615,-0.58140107,13.62893538,1,19,0.00142403,0.05000000,0.15688739,13925,14424,99.4367
616,0.55701758,14.01579314,1,19,0.00485357,0.05000000,0.14768665,13944,14443,99.5487
617,-0.58094165,12.50138790,1,21,0.02898472,0.05000000,0.15753507,13965,14464,99.6889
618,-0.78190053,9.69897522,1,24,0.01054945,0.05000000,0.17526618,13989,14488,99.8250
619,-0.13876526,17.35433652,1,12,0.00189840,0.05000000,0.15848101,14001,14500,99.9013
620,-0.45312524,14.82151887,1,17,0.00385868,0.05000000,0.17985446,14018,14517,100.0590
621,-0.72491663,11.94921542,1,21,0.00973277,0.05000000,0.16604955,14039,14538,100.1937
622,-0.77886163,11.32839990,1,22,0.00198969,0.05000000,0.12779773,14061,14560,100.3208
623,0.40928880,15.17146021,1,19,0.00411898,0.05000000,0.17782483,14080,14579,100.4281
624,-0.35326227,15.96895933,1,16,0.02071984,0.05000000,0.16279735,14096,14595,100.5287
625,0.42265944,15.25114038,1,18,0.01207181,0.05000000,0.11949995,14114,14613,100.6374
626,-0.77890607,17.63522442,1,30,0.01145049,0.05000000,0.15334639,14144,14643,100.8285
627,-0.06505581,17.69230899,1,10,0.01126558,0.05000000,0.18295067,14154,14653,100.8972
628,-0.69012183,14.00605857,1,25,0.03767726,0.05000000,0.16013864,14179,14678,101.0462
629,-0.45730401,15.08388868,1,18,0.00719850,0.05000000,0.14640134,14197,14696,101.1716
630,-0.09939212,17.48303185,1,11,0.01274521,0.05000000,0.14626632,14208,14707,101.2362
631,0.17576745,16.46747517,1,16,0.01390629,0.05000000,0.15013807,14224,14723,101.3292
632,0.79288255,10.99307016,1,23,0.01037261,0.05000000,0.17751600,14247,14746,101.4662
633,-0.24701832,16.48150371,1,14,0.01795670,0.05000000,0.13033714,14261,14760,101.5507
634,-0.50467382,14.53560762,1,19,0.02873895,0.05000000,0.18828095,14280,14779,101.6669
635,-0.36943292,15.86201128,1,16,0.00004646,0.05000000,0.21149377,14296,14795,101.7639
636,-0.75436096,11.58363340,1,22,0.02005731,0.05000000,0.17456614,14318,14817,101.9381
637,-0.01038760,17.79428945,1,8,0.02592523,0.05000000,0.17992329,14326,14825,101.9831
638,-0.23587368,16.68319522,1,14,0.00042164,0.05000000,0.15658547,14340,14839,102.0735
639,-0.74939278,11.53442480,1,23,0.00000484,0.05000000,0.17066797,14363,14862,102.2190
640,-0.02368209,17.71682104,1,8,0.00060339,0.05000000,0.13872956,14371,14870,102.3042
641,-0.12311783,17.50874206,1,12,0.01325122,0.05000000,0.17546846,14383,14882,102.4128
642,0.57149977,13.11100112,1,22,0.00375794,0.05000000,0.16197979,14405,14904,102.6078
643,0.19427664,17.02721396,1,13,0.01146686,0.05000000,0.18232055,14418,14917,102.7504
644,0.13593360,17.12594530,1,14,0.01332743,0.05000000,0.16030313,14432,14931,102.8979
645,0.00151731,17.98786154,1,8,0.00151731,0.05000000,0.17760574,14440,14939,102.9750
646,-0.59823526,13.54429905,1,20,0.01675251,0.05000000,0.16651599,14460,14959,103.1207
647,-0.79809028,10.80902978,1,23,0.02495350,0.05000000,0.19018660,14483,14982,103.3750
648,-0.54663372,13.67023223,1,21,0.02360345,0.05000000,0.14522470,14504,15003,103.5646
649,0.70222285,12.26495678,1,21,0.00045781,0.05000000,0.17674637,14525,15024,103.7374
650,0.50736872,14.42969038,1,18,0.01030860,0.05000000,0.16251593,14543,15042,103.8837
651,-0.74948961,10.79046153,1,24,0.00299168,0.05000000,0.18440896,14567,15066,104.0544
652,0.66536916,12.63810712,1,28,0.00506219,0.05000000,0.15655117,14595,15094,104.2329
653,0.05374945,17.71268203,1,9,0.00242679,0.05000000,0.16464343,14604,15103,104.2848
654,-0.68444541,12.37769319,1,21,0.00248871,0.05000000,0.18428559,14625,15124,104.4155
655,0.07820408,17.59118637,1,10,0.00629891,0.05000000,0.20634749,14635,15134,104.5042
656,-0.66752672,12.13288411,1,22,0.00518447,0.05000000,0.16520643,14657,15156,104.6791
657,0.25010462,16.58186106,1,14,0.01178540,0.05000000,0.11231893,14671,15170,104.7758
658,0.35537351,15.79844778,1,16,0.01350119,0.05000000,0.15860541,14687,15186,104.8826
659,-0.38932993,15.69385548,1,17,0.00095259,0.05000000,0.17287919,14704,15203,104.9815
660,0.67650183,12.56727501,1,21,0.01257575,0.05000000,0.15858475,14725,15224,105.1117
661,-0.60525511,13.36167695,1,21,0.01248158,0.05000000,0.12615574,14746,15245,105.3042
662,-0.06264357,17.75611598,1,9,0.00753375,0.05000000,0.16931204,14755,15254,105.3603
663,-0.18906065,17.07832304,1,13,0.01996250,0.05000000,0.15724085,14768,15267,105.4392
664,-0.05176522,17.72016779,1,9,0.00375899,0.05000000,0.16946963,14777,15276,105.4891
665,-0.76896162,10.80485931,1,23,0.01342876,0.05000000,0.15474192,14800,15299,105.6211
666,0.21286200,16.95577704,1,14,0.00623883,0.05000000,0.19050074,14814,15313,105.7060
667,-0.07371809,17.56095858,1,10,0.00691847,0.05000000,0.17621808,14824,15323,105.7667
668,0.27398640,16.52104754,1,15,0.00344750,0.05000000,0.17200849,14839,15338,105.8709
669,-0.43131357,14.62037732,1,19,0.00414448,0.05000000,0.19161359,14858,15357,105.9915
670,0.03039841,17.83990767,1,8,0.00294010,0.05000000,0.16660559,14866,15365,106.0379
671,-0.20606208,16.99869264,1,13,0.00505799,0.05000000,0.16119454,14879,15378,106.1257
672,-0.22056830,19.77764770,1,17,0.00167135,0.05000000,0.16317582,14896,15395,106.2279
673,0.09053126,17.48890467,1,10,0.01480955,0.05000000,0.15489738,14906,15405,106.3440
674,-0.37600181,15.74370729,1,16,0.00191153,0.05000000,0.18010351,14922,15421,106.4652
675,0.54847450,14.19456543,1,19,0.00653247,0.05000000,0.12208553,14941,15440,106.5852
676,0.09228605,17.57361439,1,11,0.00550201,0.05000000,0.18465481,14952,15451,106.6572
677,0.52908458,13.33984261,1,22,0.00721466,0.05000000,0.18844731,14974,15473,106.8254
678,0.39626075,15.65325392,1,17,0.00749551,0.05000000,0.14857377,14991,15490,106.9263
679,-0.45009365,15.10781981,1,17,0.00851235,0.05000000,0.15103023,15008,15507,107.0271
680,-0.20202688,17.04922251,1,13,0.00725906,0.05000000,0.19597613,15021,15520,107.1058
681,-0.04690195,17.74667562,1,9,0.00464336,0.05000000,0.14564238,15030,15529,107.1764
682,-0.37977300,15.76109914,1,17,0.00362432,0.05000000,0.13582956,15047,15546,107.3005
683,-0.65269893,11.78750022,1,22,0.01073135,0.05000000,0.19054345,15069,15568,107.4446
684,0.11226802,17.36326671,1,12,0.00618981,0.05000000,0.15710517,15081,15580,107.5147
685,-0.26635610,16.69170531,1,14,0.00342720,0.05000000,0.15801509,15095,15594,107.6018
686,-0.20356910,17.03907535,1,13,0.00571684,0.05000000,0.20912537,15108,15607,107.6778
687,0.64694018,13.01480902,1,20,0.00987678,0.05000000,0.17698468,15128,15627,107.8031
688,0.25313564,16.50040581,1,15,0.01248715,0.05000000,0.21425706,15143,15642,107.9111
689,-0.42460523,15.19126223,1,18,0.02124677,0.05000000,0.22047472,15161,15660,108.0149
690,-0.19365165,17.06456426,1,14,0.00627649,0.05000000,0.20594557,15175,15674,108.1264
691,0.25798618,16.43468643,1,15,0.02480398,0.05000000,0.16278756,15190,15689,108.2184
692,-0.71891997,11.77267447,1,22,0.00078809,0.05000000,0.15663956,15212,15711,108.3531
693,0.34615082,15.98643641,1,17,0.01086538,0.05000000,0.15918898,15229,15728,108.4525
694,-0.20422381,16.99354931,1,14,0.01427212,0.05000000,0.18718365,15243,15742,108.5374
695,0.28416777,16.38295446,1,16,0.00717863,0.05000000,0.19177991,15259,15758,108.6363
696,-0.21281097,16.94458200,1,13,0.00436699,0.05000000,0.16253710,15272,15771,108.7165
697,0.25464347,16.58392415,1,15,0.01135990,0.05000000,0.18777400,15287,15786,108.8098
698,0.40278553,15.50769922,1,17,0.00477737,0.05000000,0.15858483,15304,15803,108.9231
699,-0.36060620,15.90129855,1,16,0.01337591,0.05000000,0.17259292,15320,15819,109.0298
700,-0.46745830,14.53304957,1,19,0.00910400,0.05000000,0.18988852,15339,15838,109.1523
701,0.36717043,15.83883231,1,18,0.00457048,0.05000000,0.19133802,15357,15856,109.2708
702,-0.55273859,13.88945235,1,20,0.01527436,0.05000000,0.12965941,15377,15876,109.3911
703,0.08924284,17.51857904,1,11,0.00899405,0.05000000,0.18592312,15388,15887,109.4595
704,-0.20447873,16.93319167,1,13,0.00887954,0.05000000,0.16004999,15401,15900,109.5810
705,0.04473669,17.66378414,1,8,0.00667948,0.05000000,0.19570378,15409,15908,109.6285
706,0.22951649,16.91421112,1,14,0.00874956,0.05000000,0.17352762,15423,15922,109.7099
707,0.68368461,12.11026229,1,22,0.00374818,0.05000000,0.14094973,15445,15944,109.8533
708,0.73296231,11.69028921,1,23,0.00765212,0.05000000,0.16838816,15468,15967,110.0043
709,0.32988604,16.10467072,1,16,0.01002596,0.05000000,0.16721271,15484,15983,110.0973
710,-0.58203718,12.87593592,1,21,0.02643334,0.05000000,0.16462818,15505,16004,110.2449
711,0.43959860,15.29582841,1,18,0.00049674,0.05000000,0.17538976,15523,16022,110.3926
712,-0.53387311,14.28354955,1,19,0.01051114,0.05000000,0.16731103,15542,16041,110.5061
713,0.27206822,16.51356406,1,15,0.00155474,0.05000000,0.14185167,15557,16056,110.5946
714,0.39646342,14.50984172,1,20,0.00578720,0.05000000,0.13969572,15577,16076,110.7185
715,-0.37234498,15.60068071,1,17,0.00952291,0.05000000,0.17443603,15594,16093,110.8213
716,0.31482252,16.24494411,1,16,0.00625240,0.05000000,0.17579605,15610,16109,110.9264
717,0.65172397,12.66450376,1,20,0.01224551,0.05000000,0.15907110,15630,16129,111.1063
718,-0.57491793,13.78605463,1,19,0.03513272,0.05000000,0.17213553,15649,16148,111.2347
719,0.71386574,11.99312533,1,22,0.00620274,0.05000000,0.18587409,15671,16170,111.4135
720,0.17023214,16.98703127,1,13,0.03291381,0.05000000,0.15651532,15684,16183,111.4887
721,-0.45152874,15.17022355,1,18,0.01236259,0.05000000,0.16976524,15702,16201,111.6437
722,0.72612786,11.99985212,1,21,0.01339337,0.05000000,0.16308617,15723,16222,111.7997
723,0.77094096,11.13377762,1,23,0.00391891,0.05000000,0.17712390,15746,16245,111.9410
724,0.18179921,17.02760729,1,14,0.01305859,0.05000000,0.16360286,15760,16259,112.0307
725,-0.39003098,15.49962888,1,17,0.01474352,0.05000000,0.20641887,15777,16276,112.1390
726,0.36276057,15.83315143,1,16,0.01172303,0.05000000,0.15261916,15793,16292,112.2579
727,0.69861359,12.21015035,1,21,0.00115298,0.05000000,0.18027016,15814,16313,112.4176
728,0.71415075,12.56823897,1,27,0.00845208,0.05000000,0.18458002,15841,16340,112.5740
729,0.76088298,11.27215180,1,22,0.03399315,0.05000000,0.20172577,15863,16362,112.7150
730,-0.04138408,17.83201539,1,8,0.01556454,0.05000000,0.19934269,15871,16370,112.7704
731,-0.53342652,14.29485553,1,20,0.01006728,0.05000000,0.17339188,15891,16390,112.9060
732,-0.70402848,12.17080435,1,21,0.01468097,0.05000000,0.15906780,15912,16411,113.0338
733,-0.41055297,15.32744377,1,18,0.03143443,0.05000000,0.14788013,15930,16429,113.1766
734,-0.38246854,15.84804037,1,17,0.00457631,0.05000000,0.22425276,15947,16446,113.3039
735,-0.66419447,12.73871560,1,20,0.02532960,0.05000000,0.20159056,15967,16466,113.4592
736,0.17775029,17.00946049,1,13,0.01576156,0.05000000,0.17567548,15980,16479,113.5370
737,-0.37862659,15.76779392,1,17,0.01992591,0.05000000,0.20027692,15997,16496,113.6390
738,-0.16813739,17.14023859,1,13,0.00215826,0.05000000,0.19503679,16010,16509,113.7188
739,-0.22381643,17.02434721,1,14,0.00599882,0.05000000,0.18939749,16024,16523,113.8563
740,-0.07294465,17.64117823,1,10,0.00473088,0.05000000,0.11446468,16034,16533,113.9202
741,-0.72256806,11.98225995,1,21,0.03525315,0.05000000,0.19366294,16055,16554,114.0564
742,-0.41634788,15.32538209,1,18,0.02876750,0.05000000,0.17434929,16073,16572,114.1666
743,-0.20704743,16.92548560,1,13,0.01144823,0.05000000,0.21062612,16086,16585,114.2412
744,-0.08816574,17.50909998,1,12,0.00212173,0.05000000,0.15857746,16098,16597,114.3132
745,0.79524666,10.77938799,1,22,0.00525000,0.05000000,0.19425704,16120,16619,114.4650
746,-0.65446247,12.63730500,1,21,0.01195168,0.05000000,0.16307674,16141,16640,114.6306
747,-0.44009629,15.19404913,1,17,0.00386103,0.05000000,0.19048728,16158,16657,114.7325
748,-0.65344522,12.30540222,1,22,0.01699946,0.05000000,0.16895049,16180,16679,114.8637
749,0.32532032,16.06760549,1,15,0.01904011,0.05000000,0.20091442,16195,16694,114.9661
750,0.65670356,12.95091998,1,20,0.00101484,0.05000000,0.13920787,16215,16714,115.0896
751,0.13618939,17.21400091,1,12,0.00205349,0.05000000,0.19922002,16227,16726,115.1672
752,0.23234222,16.82182766,1,14,0.00951396,0.05000000,0.19806825,16241,16740,115.2629
753,-0.10145599,17.44709601,1,11,0.00162148,0.05000000,0.15238412,16252,16751,115.3263
754,0.21500150,16.89595161,1,15,0.01642490,0.05000000,0.17180638,16267,16766,115.4407
755,-0.06384602,17.69913821,1,10,0.01005579,0.05000000,0.17787572,16277,16776,115.5308
756,-0.26063356,16.53009825,1,15,0.00866116,0.05000000,0.16437242,16292,16791,115.6594
757,-0.29788744,15.81302297,1,17,0.01064464,0.05000000,0.17629768,16309,16808,115.7911
758,-0.08230578,17.48332490,1,10,0.00845807,0.05000000,0.17767449,16319,16818,115.8618
759,-0.25517508,16.57647308,1,14,0.00931361,0.05000000,0.19341011,16333,16832,115.9584
760,-0.66937870,12.57995230,1,21,0.00259383,0.05000000,0.12986856,16354,16853,116.0998
761,0.79597664,10.22418191,1,24,0.01009613,0.05000000,0.16969800,16378,16877,116.2560
762,0.07232951,17.60470491,1,10,0.00042434,0.05000000,0.18071818,16388,16887,116.3168
763,0.55052200,13.99107468,1,19,0.01381758,0.05000000,0.13897558,16407,16906,116.4452
764,-0.77661565,11.24551024,1,22,0.02406746,0.05000000,0.15523819,16429,16928,116.5840
765,-0.06837835,21.21454887,1,15,0.01045047,0.05000000,0.23824194,16444,16943,116.6776
766,0.31946229,16.08302664,1,17,0.01134128,0.05000000,0.19307994,16461,16960,116.7841
767,-0.11355460,17.47324519,1,11,0.00408988,0.05000000,0.16872666,16472,16971,116.8728
768,0.32348587,16.03170765,1,16,0.00774259,0.05000000,0.15639523,16488,16987,116.9630
769,-0.15743458,17.23650684,1,12,0.01183548,0.05000000,0.21028632,16500,16999,117.0368
770,0.46040215,14.69012707,1,20,0.01002719,0.05000000,0.16562172,16520,17019,117.1540
771,0.12979993,17.41271288,1,12,0.00695311,0.05000000,0.16236336,16532,17031,117.2282
772,-0.35941946,15.82860529,1,16,0.00039031,0.05000000,0.15637026,16548,17047,117.3541
773,0.02283468,17.68328218,1,8,0.01324454,0.05000000,0.17266918,16556,17055,117.4296
774,0.22363626,16.82064071,1,14,0.01368956,0.05000000,0.18452011,16570,17069,117.5456
775,0.33736061,15.05272452,1,19,0.02066810,0.05000000,0.18948125,16589,17088,117.7110
776,-0.71535595,11.97242926,1,21,0.00211640,0.05000000,0.16812345,16610,17109,117.9535
777,-0.75276941,10.84700831,1,23,0.00177161,0.05000000,0.14279740,16633,17132,118.1448
778,-0.36097735,15.11350601,1,18,0.01261091,0.05000000,0.18764047,16651,17150,118.3082
779,0.49365927,14.51036534,1,18,0.01345400,0.05000000,0.17399003,16669,17168,118.4863
780,0.64231039,12.61727947,1,21,0.01828218,0.05000000,0.15328255,16690,17189,118.6749
781,-0.01064160,17.91486718,1,8,0.01064160,0.05000000,0.18739460,16698,17197,118.7383
782,0.04660125,17.74749382,1,9,0.00443460,0.05000000,0.14028814,16707,17206,118.8544
783,0.31765156,16.19355506,1,15,0.00207955,0.05000000,0.15889517,16722,17221,118.9712
784,-0.48986878,14.55986799,1,19,0.01003499,0.05000000,0.16859431,16741,17240,119.0948
785,-0.16218866,17.33440447,1,13,0.00842712,0.05000000,0.16507367,16754,17253,119.2000
786,0.50671507,14.38623750,1,18,0.01891669,0.05000000,0.14583096,16772,17271,119.3842
787,-0.72483835,12.79036278,1,27,0.00290669,0.05000000,0.19547664,16799,17298,119.5665
788,0.03910350,17.68044141,1,8,0.00104629,0.05000000,0.15245462,16807,17306,119.6379
789,-0.26110941,16.58535134,1,15,0.02514175,0.05000000,0.16188409,16822,17321,119.7479
790,0.19677134,16.98959156,1,13,0.01529614,0.05000000,0.19105384,16835,17334,119.8283
791,0.78766080,11.70281639,1,27,0.01154841,0.05000000,0.16898669,16862,17361,120.0387
792,0.06973818,17.65024882,1,10,0.01056378,0.05000000,0.15181325,16872,17371,120.0977
793,-0.15648367,17.36129155,1,12,0.00283591,0.05000000,0.18785360,16884,17383,120.1739
794,0.56880798,13.99096666,1,19,0.00137387,0.05000000,0.12855489,16903,17402,120.3383
795,-0.65971523,12.69471201,1,20,0.00459192,0.05000000,0.19277884,16923,17422,120.4619
796,0.25149355,16.47257580,1,15,0.01897411,0.05000000,0.15354236,16938,17437,120.5716
797,0.74582410,13.52475937,1,25,0.00370795,0.05000000,0.14785853,16963,17462,120.7719
798,-0.04726114,17.56927753,1,9,0.01264622,0.05000000,0.19209373,16972,17471,120.8422
799,0.74295799,11.57134656,1,22,0.01418647,0.05000000,0.16214147,16994,17493,120.9739
800,-0.06273454,17.57392570,1,9,0.01958783,0.05000000,0.17962159,17003,17502,121.0261
801,0.08399253,17.45549095,1,10,0.01373218,0.05000000,0.16089161,17013,17512,121.0901
802,0.74989436,10.90256507,1,23,0.00289168,0.05000000,0.16957400,17036,17535,121.2295
803,0.26182241,16.45462955,1,15,0.01781194,0.05000000,0.16355426,17051,17550,121.3361
804,0.03713661,17.72864562,1,8,0.00424664,0.05000000,0.23205044,17059,17558,121.3888
805,0.50029300,14.41108129,1,18,0.02067191,0.05000000,0.18830500,17077,17576,121.5076
806,-0.24687254,16.53245346,1,15,0.00088812,0.05000000,0.14726659,17092,17591,121.5950
807,0.07930147,17.62813995,1,10,0.00947243,0.05000000,0.23138571,17102,17601,121.6833
808,0.19194780,17.03420048,1,13,0.01379570,0.05000000,0.20164867,17115,17614,121.7658
809,-0.61876776,12.95973293,1,22,0.00331353,0.05000000,0.19238356,17137,17636,121.9046
810,0.50888647,14.37374863,1,18,0.01026761,0.05000000,0.18799265,17155,17654,122.0155
811,0.22681498,16.75010322,1,14,0.01689308,0.05000000,0.17023080,17169,17668,122.1062
812,0.13244651,17.34871890,1,12,0.01642228,0.05000000,0.17409900,17181,17680,122.1878
813,0.53199639,14.22517474,1,19,0.01193514,0.05000000,0.13534179,17200,17699,122.3139
814,0.78028804,13.89896092,1,26,0.00623681,0.05000000,0.17354222,17226,17725,122.4748
815,-0.40814570,15.58171330,1,17,0.00736827,0.05000000,0.19517129,17243,17742,122.5881
816,-0.35119618,17.56879384,1,21,0.01428090,0.05000000,0.16814011,17264,17763,122.7254
817,0.68577236,12.09130463,1,22,0.00332172,0.05000000,0.17581001,17286,17785,122.8755
818,-0.67572223,12.48130943,1,20,0.01370977,0.05000000,0.14353429,17306,17805,122.9980
819,0.55107728,14.00943188,1,19,0.00455427,0.05000000,0.20529174,17325,17824,123.1221
820,0.59650982,13.35468466,1,19,0.00768612,0.05000000,0.17309495,17344,17843,123.2624
821,0.35723171,15.79301121,1,17,0.00973475,0.05000000,0.17196482,17361,17860,123.3846
822,0.42437279,15.21597769,1,17,0.00014796,0.05000000,0.14837984,17378,17877,123.5016
823,-0.36288532,15.91482391,1,16,0.01770083,0.05000000,0.16799109,17394,17893,123.5961
824,0.57197280,13.91215259,1,20,0.00649121,0.05000000,0.17262195,17414,17913,123.7276
825,-0.30285604,17.90496174,1,20,0.00084305,0.05000000,0.20327706,17434,17933,123.8572
826,-0.00709794,17.59666105,1,8,0.00617306,0.05000000,0.19679138,17442,17941,123.9528
827,-0.10410727,17.46436424,1,11,0.00086598,0.05000000,0.17080898,17453,17952,124.0436
828,0.08281687,17.56532030,1,10,0.01174587,0.05000000,0.17530552,17463,17962,124.1101
829,-0.67776375,12.38899578,1,20,0.01438629,0.05000000,0.16878149,17483,17982,124.2581
830,-0.76980597,10.86720861,1,23,0.01135298,0.05000000,0.15320638,17506,18005,124.4471
831,0.78850061,9.86767603,1,24,0.00462366,0.05000000,0.15976742,17530,18029,124.6005
832,0.68241456,12.39925747,1,20,0.00654951,0.05000000,0.19878669,17550,18049,124.7393
833,0.13404411,17.48474065,1,12,0.01151493,0.05000000,0.15680864,17562,18061,124.8292
834,-0.21619985,17.02223869,1,14,0.00012350,0.05000000,0.18326029,17576,18075,124.9126
835,-0.08433220,17.36888078,1,10,0.00905669,0.05000000,0.18786671,17586,18085,124.9776
836,-0.35553173,15.83232467,1,16,0.02997656,0.05000000,0.18472607,17602,18101,125.1034
837,-0.02588712,17.74207939,1,8,0.00973785,0.05000000,0.21459369,17610,18109,125.1547
838,0.01010582,17.70538892,1,8,0.02136988,0.05000000,0.14212283,17618,18117,125.2078
839,-0.52309169,14.35324408,1,19,0.00652900,0.05000000,0.21986916,17637,18136,125.3630
840,-0.36940946,15.92070009,1,16,0.01615560,0.05000000,0.18450081,17653,18152,125.4643
841,0.22197713,16.65169769,1,14,0.00009512,0.05000000,0.13873925,17667,18166,125.5511
842,0.16353539,17.08611577,1,13,0.00430333,0.05000000,0.18989530,17680,18179,125.6357
843,0.02919330,17.76360878,1,8,0.01336164,0.05000000,0.12819971,17688,18187,125.6937
844,0.69049279,10.21547044,1,25,0.01236742,0.05000000,0.19332490,17713,18212,125.8616
845,-0.01528130,17.72437326,1,8,0.00058063,0.05000000,0.17389568,17721,18220,125.9229
846,0.48095302,13.86841617,1,20,0.01025288,0.05000000,0.18624845,17741,18240,126.0807
847,-0.17379099,16.95541532,1,13,0.00698972,0.05000000,0.16598886,17754,18253,126.1558
848,-0.64333549,12.88176020,1,21,0.01757039,0.05000000,0.15357468,17775,18274,126.2812
849,-0.16375393,17.17484080,1,13,0.00513597,0.05000000,0.17978891,17788,18287,126.3737
850,0.56478369,13.94410795,1,19,0.00815281,0.05000000,0.20194414,17807,18306,126.4902
851,-0.51591367,14.21841800,1,18,0.00907914,0.05000000,0.16657424,17825,18324,126.6217
852,0.14636936,17.38898216,1,12,0.01098991,0.05000000,0.19957479,17837,18336,126.7062
853,-0.67087957,12.55653559,1,20,0.00886712,0.05000000,0.17069606,17857,18356,126.8235
854,0.19736040,16.94186121,1,15,0.01149670,0.05000000,0.15812679,17872,18371,126.9289
855,0.60353042,13.27643513,1,20,0.00779549,0.05000000,0.18411609,17892,18391,127.0529
856,0.24640536,16.58332641,1,15,0.01337322,0.05000000,0.15360481,17907,18406,127.1491
857,0.77016028,11.30395863,1,22,0.00758021,0.05000000,0.17760913,17929,18428,127.2799
858,0.50241081,13.54546996,1,21,0.00936248,0.05000000,0.18349675,17950,18449,127.4078
859,-0.79144978,10.76259588,1,23,0.00342256,0.05000000,0.18599958,17973,18472,127.5785
860,0.35728898,15.91952567,1,17,0.02068052,0.05000000,0.20530011,17990,18489,127.6807
861,-0.47758683,14.85857769,1,18,0.00082876,0.05000000,0.19539969,18008,18507,127.7949
862,-0.59588994,13.42785478,1,21,0.00641397,0.05000000,0.18829405,18029,18528,127.9165
863,-0.33712275,15.96985717,1,16,0.00415919,0.05000000,0.19352828,18045,18544,128.0145
864,0.73573298,11.79798951,1,21,0.00362359,0.05000000,0.16599305,18066,18565,128.1480
865,0.70642858,12.11614686,1,21,0.00485245,0.05000000,0.13050174,18087,18586,128.2738
866,0.26980716,16.56357302,1,15,0.01166032,0.05000000,0.16850551,18102,18601,128.3647
867,0.10521147,17.33696500,1,11,0.01058569,0.05000000,0.18123834,18113,18612,128.4306
868,0.27352540,16.49534566,1,15,0.01558186,0.05000000,0.22346449,18128,18627,128.5236
869,-0.36228216,15.78778768,1,18,0.00090742,0.05000000,0.18982513,18146,18645,128.6575
870,-0.09259381,17.44212927,1,11,0.00051985,0.05000000,0.19881497,18157,18656,128.7359
871,0.78627712,10.08634901,1,24,0.00600895,0.05000000,0.17262077,18181,18680,128.9170
872,-0.41134411,15.28772543,1,18,0.01472821,0.05000000,0.15551057,18199,18698,129.0443
873,0.35804065,15.96695717,1,16,0.00720037,0.05000000,0.16745513,18215,18714,129.1441
874,-0.51848693,14.37469417,1,19,0.00869211,0.05000000,0.16023016,18234,18733,129.2731
875,-0.50565326,14.28611087,1,20,0.00873478,0.05000000,0.17212038,18254,18753,129.3983
